sep=,
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error,duration-sec,duration-nsec
0000000000000018,       2,     900,   77236,       0,    1159,  279419,       0,641,126000000
0000000000000018,fffffffe,       0,       0,       0,    1005,  279011,       0,640,962000000
000000000000001c,       1,    2106,  509224,       0,    1285,  117256,       0,640,522000000
000000000000001c,       2,     976,  103228,       0,    1140,  259397,       0,640,522000000
000000000000001c,fffffffe,       0,       0,       0,     970,  277397,       0,640,540000000
000000000000000f,       1,    2086,  291174,       0,     128,    7680,       0,642,35000000
000000000000000f,fffffffe,       0,       0,       0,    1881,  273630,       0,642,12000000
0000000000000011,       1,    2183,  297840,       0,       2,     120,       0,641,924000000
0000000000000011,fffffffe,       0,       0,       0,    1882,  273168,       0,641,926000000
0000000000000010,       1,    2187,  293708,       0,      28,    7320,       0,641,966000000
0000000000000010,       2,      42,   13800,       0,    2146,  285186,       0,641,988000000
0000000000000010,fffffffe,       0,       0,       0,    1897,  275886,       0,641,968000000
000000000000000e,       1,    2088,  286076,       0,     151,   14982,       0,642,82000000
000000000000000e,       2,     165,   20334,       0,    2047,  277836,       0,642,81000000
000000000000000e,fffffffe,       0,       0,       0,    1893,  274518,       0,642,59000000
000000000000000d,       1,    2024,  268670,       0,     225,   34368,       0,642,143000000
000000000000000d,       2,      69,   21342,       0,    2147,  280028,       0,642,168000000
000000000000000d,       3,     191,   28662,       0,    2050,  273080,       0,642,143000000
000000000000000d,fffffffe,       0,       0,       0,    1903,  275258,       0,642,145000000
0000000000000009,       1,    4531,  805466,       0,      52,   14682,       0,632,308000000
0000000000000009,       2,      66,   20316,       0,    4274,  781482,       0,632,309000000
0000000000000009,fffffffe,       0,       0,       0,    4051,  779664,       0,632,279000000
0000000000000016,       1,    4160,  789934,       0,       2,     120,       0,641,431000000
0000000000000016,fffffffe,       0,       0,       0,    3857,  767258,       0,641,407000000
000000000000001a,       1,    9561, 1690956,       0,     733,   58024,       0,590,203000000
000000000000001a,       2,     825,   81352,       0,    8449, 1183934,       0,590,205000000
000000000000001a,fffffffe,       0,       0,       0,    2173,  478665,       0,590,186000000
000000000000001b,       1,    8719, 1213648,       0,     866,   79432,       0,630,781000000
000000000000001b,       2,    1316,  129550,       0,    2039,  493358,       0,630,782000000
000000000000001b,       3,     383,   17324,       0,    9804, 1317936,       0,630,795000000
000000000000001b,fffffffe,       0,       0,       0,    2140,  532294,       0,630,795000000
0000000000000007,       1,    1461,  114354,       0,    2245,  629002,       0,470,722000000
0000000000000007,       2,    7084,  985494,       0,     906,   74390,       0,470,721000000
0000000000000007,       3,      27,    8106,       0,    3005,  685890,       0,470,888000000
0000000000000007,       4,     125,   13422,       0,    2935,  681972,       0,470,726000000
0000000000000007,       5,      26,    8328,       0,    3006,  685950,       0,470,887000000
0000000000000007,fffffffe,       0,       0,       0,    2820,  677046,       0,470,728000000
0000000000000015,       1,    4370,  800040,       0,      33,    9030,       0,641,513000000
0000000000000015,       2,      41,   13458,       0,    4122,  776938,       0,641,469000000
0000000000000015,fffffffe,       0,       0,       0,    3878,  769348,       0,641,471000000
0000000000000013,       1,    4554,  811136,       0,     247,   14820,       0,652,4000000
0000000000000013,fffffffe,       0,       0,       0,    4251,  786692,       0,651,980000000
0000000000000018,       1,    1194,  287375,       0,     887,   73072,       0,651,326000000
0000000000000018,       2,     901,   77578,       0,    1170,  280553,       0,651,318000000
0000000000000018,fffffffe,       0,       0,       0,    1013,  280247,       0,651,154000000
000000000000000f,       1,    2108,  293606,       0,     133,    7980,       0,652,228000000
000000000000000f,fffffffe,       0,       0,       0,    1906,  276284,       0,652,205000000
000000000000001c,       1,    2126,  510834,       0,    1293,  118018,       0,650,953000000
000000000000001c,       2,     977,  103570,       0,    1153,  260397,       0,650,953000000
000000000000001c,fffffffe,       0,       0,       0,     979,  278439,       0,650,971000000
0000000000000017,       1,     928,   87094,       0,    1152,  273011,       0,651,713000000
0000000000000017,       2,    1174,  278613,       0,     913,   81964,       0,651,540000000
0000000000000017,fffffffe,       0,       0,       0,    1216,  296041,       0,651,545000000
0000000000000019,       1,    1209,  293609,       0,     860,   63556,       0,651,84000000
0000000000000019,       2,    7810, 1561332,       0,      80,    4716,       0,651,133000000
0000000000000019,fffffffe,       0,       0,       0,     861,  262427,       0,651,85000000
000000000000001d,       1,    1189,  272441,       0,     939,   90574,       0,650,929000000
000000000000001d,       2,     951,   94960,       0,    1134,  265233,       0,650,908000000
000000000000001d,fffffffe,       0,       0,       0,    1173,  293127,       0,650,911000000
000000000000000a,       1,   10657, 2025230,       0,     187,   14612,       0,349,379000000
000000000000000a,       2,     336,   28796,       0,    6052, 1423564,       0,349,379000000
000000000000000a,       3,     102,   12240,       0,    6128, 1429842,       0,349,378000000
000000000000000a,fffffffe,       0,       0,       0,    6011, 1424560,       0,349,312000000
0000000000000011,       1,    2212,  300720,       0,       2,     120,       0,652,275000000
0000000000000011,fffffffe,       0,       0,       0,    1905,  275406,       0,652,277000000
0000000000000010,       1,    2216,  296588,       0,      28,    7320,       0,652,159000000
0000000000000010,       2,      43,   14142,       0,    2174,  287724,       0,652,181000000
0000000000000010,fffffffe,       0,       0,       0,    1920,  278124,       0,652,161000000
000000000000000e,       1,    2113,  288998,       0,     157,   15624,       0,652,280000000
000000000000000e,       2,     170,   20916,       0,    2069,  280268,       0,652,279000000
000000000000000e,fffffffe,       0,       0,       0,    1916,  277292,       0,652,257000000
0000000000000012,       1,    4622,  814866,       0,       4,     240,       0,641,907000000
0000000000000012,fffffffe,       0,       0,       0,    4294,  790678,       0,641,866000000
000000000000000c,       1,    2485,  297422,       0,     258,   41142,       0,642,222000000
000000000000000c,       2,     264,   47706,       0,    1986,  255674,       0,642,221000000
000000000000000c,fffffffe,       0,       0,       0,    1924,  277616,       0,642,201000000
000000000000000a,       1,   10867, 2040714,       0,     204,   15830,       0,359,549000000
000000000000000a,       2,     386,   32014,       0,    6242, 1437582,       0,359,549000000
000000000000000a,       3,     102,   12240,       0,    6283, 1441146,       0,359,548000000
000000000000000a,fffffffe,       0,       0,       0,    6161, 1435564,       0,359,482000000
000000000000000d,       1,    2049,  271056,       0,     232,   35352,       0,652,311000000
000000000000000d,       2,      70,   21684,       0,    2175,  282566,       0,652,336000000
000000000000000d,       3,     196,   29244,       0,    2073,  275318,       0,652,311000000
000000000000000d,fffffffe,       0,       0,       0,    1927,  277838,       0,652,313000000
0000000000000014,       1,    4626,  815134,       0,       2,     120,       0,641,611000000
0000000000000014,fffffffe,       0,       0,       0,    4285,  790033,       0,641,467000000
0000000000000016,       1,    4190,  792352,       0,       2,     120,       0,651,624000000
0000000000000016,fffffffe,       0,       0,       0,    3880,  768960,       0,651,600000000
0000000000000002,       1,     993,   87206,       0,    1935,  248068,       0,602,569000000
0000000000000002,       2,   12139, 3765008,       0,     623,   50236,       0,602,568000000
0000000000000002,fffffffe,       0,       0,       0,    2276,  281412,       0,602,542000000
0000000000000017,       1,     931,   88120,       0,    1168,  275069,       0,661,578000000
0000000000000017,       2,    1194,  281203,       0,     918,   83674,       0,661,405000000
0000000000000017,fffffffe,       0,       0,       0,    1232,  299509,       0,661,410000000
000000000000000f,       1,    2133,  297064,       0,     137,    8220,       0,662,239000000
000000000000000f,fffffffe,       0,       0,       0,    1929,  279326,       0,662,216000000
000000000000001c,       1,    2145,  512528,       0,    1307,  119986,       0,660,819000000
000000000000001c,       2,     983,  105622,       0,    1169,  261919,       0,660,819000000
000000000000001c,fffffffe,       0,       0,       0,     994,  281029,       0,660,837000000
0000000000000018,       1,    1212,  290117,       0,     888,   73414,       0,661,350000000
0000000000000018,       2,     903,   78262,       0,    1186,  282611,       0,661,342000000
0000000000000018,fffffffe,       0,       0,       0,    1025,  282347,       0,661,178000000
0000000000000019,       1,    1226,  296291,       0,     860,   63556,       0,660,948000000
0000000000000019,       2,    7816, 1562256,       0,      80,    4716,       0,660,997000000
0000000000000019,fffffffe,       0,       0,       0,     870,  264005,       0,660,949000000
0000000000000015,       1,    4400,  802994,       0,      33,    9030,       0,651,864000000
